user_id,user_name,session_number,hour,time_slot,status,start_time,end_time,planned_duration,actual_duration,pause_count,total_break_mins,productivity_score,pre_mood,pre_energy,pre_motivation,pre_goal_difficulty,pre_session_type,pre_environment,pre_music_type,notification_count,distraction_taps,unlock_count,post_productivity,post_focus,post_satisfaction,post_distraction
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,34,12,afternoon,COMPLETED,2025-10-29 12:49:43.801271,2025-10-29 13:12:43.801271,25,23,0,4,89.73,4,4,4,3,TEST,MUSIC,OTHER,0,0,1,4,4,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,35,19,evening,COMPLETED,2025-10-30 19:37:43.801271,2025-10-30 20:41:43.801271,60,64,1,0,75.17,1,3,4,2,OTHER,NOISY,,3,2,1,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,37,12,afternoon,COMPLETED,2025-10-30 12:00:43.801271,2025-10-30 13:40:43.801271,90,100,2,7,79.28,2,5,4,3,TEST,MUSIC,AMBIENT,3,2,1,4,4,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,39,20,evening,COMPLETED,2025-10-30 20:02:43.801271,2025-10-30 20:41:43.801271,45,39,1,0,57.83,2,1,4,4,READING,QUIET,,5,1,0,2,4,1,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,40,18,evening,COMPLETED,2025-10-31 18:34:43.801271,2025-10-31 19:38:43.801271,60,64,0,13,71.83,3,3,3,2,TEST,MUSIC,AMBIENT,5,0,0,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,42,16,afternoon,COMPLETED,2025-11-03 16:26:43.801271,2025-11-03 17:50:43.801271,90,84,2,1,65.83,2,4,3,4,READING,MUSIC,AMBIENT,3,3,2,3,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,43,12,afternoon,COMPLETED,2025-11-03 12:03:43.801271,2025-11-03 12:49:43.801271,45,46,0,4,75.22,4,3,4,3,TEST,MUSIC,LOFI,2,4,2,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,44,10,morning,COMPLETED,2025-11-04 10:06:43.801271,2025-11-04 10:42:43.801271,45,36,0,1,91.83,2,4,5,3,TEST,QUIET,,1,3,0,4,5,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,45,21,night,COMPLETED,2025-11-04 21:24:43.801271,2025-11-04 22:53:43.801271,60,89,1,10,52.17,2,1,3,2,WRITING,MUSIC,OTHER,1,3,0,2,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,46,19,evening,COMPLETED,2025-11-04 19:49:43.801271,2025-11-04 22:07:43.801271,120,138,3,3,64.33,4,4,2,3,READING,NOISY,,3,4,3,3,4,3,FEW
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,47,11,morning,COMPLETED,2025-11-04 11:44:43.801271,2025-11-04 12:43:43.801271,60,59,1,4,76.17,3,4,3,2,WRITING,NOISY,,1,1,1,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,48,13,afternoon,COMPLETED,2025-11-04 13:10:43.801271,2025-11-04 14:12:43.801271,60,62,2,8,70.67,3,2,4,3,READING,QUIET,,1,3,0,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,49,5,morning,COMPLETED,2025-11-05 05:23:43.801271,2025-11-05 06:34:43.801271,60,71,4,6,74.67,2,3,5,5,WRITING,QUIET,,1,2,1,4,5,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,50,9,morning,COMPLETED,2025-11-05 09:18:43.801271,2025-11-05 10:27:43.801271,60,69,0,4,85.67,4,4,5,4,TEST,NOISY,,4,1,0,4,5,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,51,16,afternoon,COMPLETED,2025-11-05 16:11:43.801271,2025-11-05 17:38:43.801271,90,87,1,1,78.67,2,3,3,3,WRITING,QUIET,,1,0,0,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,52,10,morning,COMPLETED,2025-11-06 10:42:43.801271,2025-11-06 11:25:43.801271,45,43,1,6,90.61,4,3,5,2,TEST,QUIET,,1,1,1,4,5,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,54,10,morning,COMPLETED,2025-11-07 10:37:43.801271,2025-11-07 11:50:43.801271,60,73,1,4,86.17,3,3,5,2,WRITING,MUSIC,AMBIENT,3,1,2,4,5,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,55,8,morning,COMPLETED,2025-11-08 08:33:43.801271,2025-11-08 09:23:43.801271,45,50,1,1,91.78,1,4,5,1,WRITING,MUSIC,CLASSICAL,3,0,0,4,5,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,57,5,morning,COMPLETED,2025-11-09 05:41:43.801271,2025-11-09 07:19:43.801271,90,98,1,0,87.06,3,4,4,1,TEST,QUIET,,1,3,0,4,4,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,62,16,afternoon,COMPLETED,2025-11-15 16:43:43.801271,2025-11-15 18:13:43.801271,90,90,2,5,69.17,2,3,4,4,WRITING,QUIET,,0,2,0,3,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,63,6,morning,COMPLETED,2025-11-16 06:16:43.801271,2025-11-16 08:27:43.801271,120,131,0,2,87.17,3,3,5,5,READING,MUSIC,OTHER,0,6,0,4,5,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,64,12,afternoon,COMPLETED,2025-11-17 12:29:43.801271,2025-11-17 13:11:43.801271,45,42,0,10,74.0,1,3,4,2,TEST,QUIET,,3,0,1,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,65,20,evening,COMPLETED,2025-11-18 20:22:43.801271,2025-11-18 21:42:43.801271,60,80,1,0,60.17,1,2,3,2,TEST,QUIET,,3,1,0,2,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,66,11,morning,COMPLETED,2025-11-18 11:59:43.801271,2025-11-18 12:18:43.801271,25,19,4,0,80.87,3,4,5,2,TEST,MUSIC,OTHER,2,2,1,4,5,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,67,14,afternoon,COMPLETED,2025-11-18 14:00:43.801271,2025-11-18 14:28:43.801271,25,28,2,1,60.77,2,3,2,3,READING,MUSIC,OTHER,1,4,0,2,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,68,15,afternoon,COMPLETED,2025-11-19 15:12:43.801271,2025-11-19 15:36:43.801271,25,24,2,11,53.03,3,1,4,4,READING,QUIET,,3,1,0,2,4,1,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,69,11,morning,COMPLETED,2025-11-20 11:12:43.801271,2025-11-20 12:56:43.801271,90,104,1,2,75.72,2,4,2,3,WRITING,MUSIC,LOFI,0,1,0,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,71,13,afternoon,COMPLETED,2025-11-21 13:33:43.801271,2025-11-21 13:56:43.801271,25,23,2,8,70.4,1,3,4,3,OTHER,MUSIC,CLASSICAL,1,1,1,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,73,23,night,COMPLETED,2025-11-24 23:11:43.801271,2025-11-24 23:41:43.801271,25,30,3,6,60.83,2,3,4,5,TEST,MUSIC,CLASSICAL,2,1,1,3,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,75,17,evening,COMPLETED,2025-11-25 17:13:43.801271,2025-11-25 18:39:43.801271,120,86,2,8,51.33,5,1,3,3,TEST,QUIET,,3,1,5,2,4,2,FEW
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,76,17,evening,COMPLETED,2025-11-25 17:39:43.801271,2025-11-25 19:00:43.801271,90,81,0,9,76.5,3,2,5,4,READING,QUIET,,0,0,0,3,5,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,77,9,morning,COMPLETED,2025-11-26 09:57:43.801271,2025-11-26 10:50:43.801271,60,53,0,1,92.83,4,3,5,3,TEST,QUIET,,1,2,2,4,5,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,78,23,night,COMPLETED,2025-11-27 23:13:43.801271,2025-11-27 23:58:43.801271,45,45,1,2,87.17,3,4,4,1,READING,MUSIC,AMBIENT,2,3,0,4,4,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,79,14,afternoon,COMPLETED,2025-11-27 14:05:43.801271,2025-11-27 14:58:43.801271,60,53,1,7,58.33,4,2,2,2,WRITING,MUSIC,OTHER,4,3,1,2,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,80,6,morning,COMPLETED,2025-11-27 06:55:43.801271,2025-11-27 07:24:43.801271,25,29,0,3,87.97,3,4,4,2,READING,MUSIC,OTHER,1,0,1,4,4,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,81,12,afternoon,COMPLETED,2025-11-28 12:18:43.801271,2025-11-28 14:02:43.801271,90,104,2,8,68.89,4,3,3,1,OTHER,QUIET,,1,0,2,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,82,16,afternoon,COMPLETED,2025-11-28 16:36:43.801271,2025-11-28 17:29:43.801271,60,53,0,6,87.33,3,3,5,4,WRITING,QUIET,,1,1,0,4,5,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,83,17,evening,COMPLETED,2025-11-28 17:08:43.801271,2025-11-28 17:38:43.801271,25,30,3,5,55.33,3,3,2,3,READING,MUSIC,AMBIENT,1,2,1,2,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,84,7,morning,COMPLETED,2025-11-28 07:14:43.801271,2025-11-28 08:05:43.801271,45,51,2,8,66.67,2,3,4,2,OTHER,QUIET,,3,3,1,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,86,8,morning,COMPLETED,2025-11-30 08:05:43.801271,2025-11-30 08:55:43.801271,60,50,1,5,72.67,3,3,4,2,READING,QUIET,,2,1,0,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,87,17,evening,COMPLETED,2025-12-01 17:48:43.801271,2025-12-01 20:12:43.801271,120,144,2,9,77.17,3,4,4,1,OTHER,MUSIC,LOFI,4,1,0,4,4,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,88,5,morning,COMPLETED,2025-12-02 05:27:43.801271,2025-12-02 06:03:43.801271,45,36,2,4,80.33,4,3,5,4,OTHER,MUSIC,OTHER,0,4,0,4,5,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,89,23,night,COMPLETED,2025-12-02 23:47:43.801271,2025-12-03 00:34:43.801271,45,47,1,6,62.28,3,2,2,3,TEST,QUIET,,3,2,0,2,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,90,7,morning,COMPLETED,2025-12-02 07:52:43.801271,2025-12-02 08:54:43.801271,60,62,3,4,82.5,2,4,4,1,OTHER,MUSIC,OTHER,0,1,1,4,4,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,92,19,evening,COMPLETED,2025-12-04 19:36:43.801271,2025-12-04 19:57:43.801271,25,21,1,4,60.3,4,2,3,3,WRITING,QUIET,,3,1,2,2,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,93,7,morning,COMPLETED,2025-12-04 07:03:43.801271,2025-12-04 07:59:43.801271,90,56,1,7,84.11,3,4,5,1,TEST,QUIET,,0,1,1,4,5,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,94,21,night,COMPLETED,2025-12-05 21:23:43.801271,2025-12-05 22:06:43.801271,45,43,1,0,71.28,2,3,3,5,WRITING,MUSIC,AMBIENT,4,1,0,3,4,2,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,95,12,afternoon,COMPLETED,2025-12-06 12:32:43.801271,2025-12-06 13:40:43.801271,60,68,0,2,78.0,3,3,3,3,WRITING,NOISY,,2,0,0,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,96,12,afternoon,COMPLETED,2025-12-07 12:46:43.801271,2025-12-07 14:03:43.801271,90,77,0,3,76.61,4,3,3,2,TEST,MUSIC,CLASSICAL,0,2,1,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,97,16,afternoon,COMPLETED,2025-12-07 16:08:43.801271,2025-12-07 16:31:43.801271,25,23,0,4,92.73,4,3,5,3,WRITING,NOISY,,1,2,1,4,5,4,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,99,13,afternoon,COMPLETED,2025-12-10 13:41:43.801271,2025-12-10 14:38:43.801271,45,57,0,8,71.67,1,4,3,2,OTHER,QUIET,,0,2,1,3,4,3,NONE
31b988cf-5d0b-41f5-b8c2-5d8a939e3635,Highly Motivated 2,100,7,morning,COMPLETED,2025-12-10 07:30:43.801271,2025-12-10 08:32:43.801271,60,62,1,2,92.83,3,3,5,3,WRITING,QUIET,,0,2,1,4,5,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,1,6,morning,COMPLETED,2025-10-07 06:33:43.807315,2025-10-07 07:28:43.807315,60,55,2,8,72.33,4,3,5,4,TEST,MUSIC,LOFI,2,4,3,4,4,3,FEW
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,2,8,morning,COMPLETED,2025-10-07 08:36:43.807315,2025-10-07 09:36:43.807315,90,60,2,2,79.33,3,4,5,3,WRITING,NOISY,,1,2,0,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,4,7,morning,COMPLETED,2025-10-10 07:32:43.807315,2025-10-10 08:04:43.807315,45,32,0,1,83.06,3,3,5,1,READING,MUSIC,OTHER,1,6,0,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,5,13,afternoon,COMPLETED,2025-10-10 13:35:43.807315,2025-10-10 14:28:43.807315,45,53,1,4,70.28,2,3,4,1,WRITING,NOISY,,3,3,1,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,6,22,night,COMPLETED,2025-10-11 22:14:43.807315,2025-10-11 22:51:43.807315,45,37,2,8,40.78,3,1,2,5,WRITING,QUIET,,0,1,3,1,3,1,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,7,22,night,COMPLETED,2025-10-11 22:44:43.807315,2025-10-11 23:36:43.807315,60,52,2,9,67.5,2,2,4,1,WRITING,QUIET,,2,2,1,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,8,6,morning,COMPLETED,2025-10-12 06:25:43.807315,2025-10-12 07:31:43.807315,60,66,2,5,70.83,1,3,4,2,TEST,QUIET,,2,2,0,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,10,5,morning,COMPLETED,2025-10-13 05:59:43.807315,2025-10-13 06:56:43.807315,60,57,3,1,78.33,2,4,5,2,WRITING,NOISY,,2,7,1,4,4,4,FEW
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,11,20,evening,COMPLETED,2025-10-13 20:37:43.807315,2025-10-13 21:00:43.807315,25,23,1,5,68.07,3,2,4,5,TEST,NOISY,,3,2,0,3,4,2,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,14,6,morning,COMPLETED,2025-10-16 06:40:43.807315,2025-10-16 07:33:43.807315,60,53,2,5,80.83,2,3,5,3,READING,MUSIC,AMBIENT,1,4,0,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,15,10,morning,COMPLETED,2025-10-17 10:19:43.807315,2025-10-17 11:04:43.807315,45,45,1,9,83.0,4,4,5,1,TEST,MUSIC,AMBIENT,0,4,2,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,16,12,afternoon,COMPLETED,2025-10-17 12:47:43.807315,2025-10-17 13:08:43.807315,25,21,0,4,84.13,2,3,5,3,TEST,QUIET,,2,3,2,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,17,13,afternoon,COMPLETED,2025-10-17 13:52:43.807315,2025-10-17 15:51:43.807315,120,119,1,7,74.17,3,3,3,3,WRITING,QUIET,,1,2,1,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,18,9,morning,COMPLETED,2025-10-18 09:26:43.807315,2025-10-18 10:07:43.807315,45,41,1,9,76.89,2,4,5,4,TEST,NOISY,,2,1,2,4,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,19,17,evening,COMPLETED,2025-10-19 17:29:43.807315,2025-10-19 18:40:43.807315,60,71,0,1,70.5,2,2,4,5,WRITING,NOISY,,2,2,1,3,4,2,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,20,20,evening,COMPLETED,2025-10-20 20:18:43.807315,2025-10-20 21:06:43.807315,60,48,0,3,68.5,2,2,5,4,OTHER,QUIET,,4,2,0,3,4,2,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,21,5,morning,COMPLETED,2025-10-20 05:42:43.807315,2025-10-20 06:05:43.807315,25,23,4,3,89.23,2,5,5,3,READING,QUIET,,2,1,1,5,4,5,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,22,19,evening,COMPLETED,2025-10-20 19:55:43.807315,2025-10-20 20:21:43.807315,25,26,2,6,82.53,3,4,4,2,READING,QUIET,,2,1,1,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,23,14,afternoon,COMPLETED,2025-10-21 14:08:43.807315,2025-10-21 15:23:43.807315,60,75,0,7,77.17,2,4,4,4,READING,NOISY,,3,1,1,4,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,24,12,afternoon,COMPLETED,2025-10-21 12:04:43.807315,2025-10-21 12:35:43.807315,45,31,0,9,82.61,2,4,4,3,READING,MUSIC,LOFI,0,1,0,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,26,12,afternoon,COMPLETED,2025-10-23 12:22:43.807315,2025-10-23 12:39:43.807315,25,17,2,7,65.43,1,2,5,2,TEST,NOISY,,2,2,0,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,27,23,night,COMPLETED,2025-10-23 23:48:43.807315,2025-10-24 01:04:43.807315,60,76,3,2,66.5,3,2,5,1,WRITING,QUIET,,0,2,2,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,28,16,afternoon,COMPLETED,2025-10-24 16:24:43.807315,2025-10-24 18:22:43.807315,120,118,0,4,89.67,4,3,5,3,TEST,QUIET,,2,1,0,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,29,7,morning,COMPLETED,2025-10-24 07:51:43.807315,2025-10-24 08:31:43.807315,45,40,3,2,76.94,2,3,5,5,WRITING,QUIET,,1,1,0,4,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,30,7,morning,COMPLETED,2025-10-25 07:41:43.807315,2025-10-25 08:02:43.807315,25,21,0,4,72.47,3,2,5,3,READING,MUSIC,OTHER,1,4,3,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,31,9,morning,COMPLETED,2025-10-25 09:04:43.807315,2025-10-25 10:11:43.807315,60,67,2,10,69.33,4,3,3,2,READING,MUSIC,LOFI,1,1,0,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,32,17,evening,COMPLETED,2025-10-26 17:18:43.807315,2025-10-26 17:58:43.807315,45,40,1,3,69.11,3,3,4,4,READING,NOISY,,1,1,2,3,4,2,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,33,6,morning,COMPLETED,2025-10-27 06:11:43.807315,2025-10-27 08:13:43.807315,120,122,3,0,80.17,2,4,5,2,TEST,NOISY,,4,4,1,4,4,4,FEW
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,34,10,morning,COMPLETED,2025-10-28 10:29:43.807315,2025-10-28 11:14:43.807315,45,45,0,5,89.5,3,4,5,3,TEST,NOISY,,0,3,0,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,36,12,afternoon,COMPLETED,2025-10-29 12:52:43.807315,2025-10-29 14:01:43.807315,90,69,1,7,68.33,2,3,4,2,READING,QUIET,,1,4,1,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,37,14,afternoon,COMPLETED,2025-10-29 14:41:43.807315,2025-10-29 16:15:43.807315,90,94,1,4,71.61,3,2,5,3,WRITING,MUSIC,AMBIENT,1,7,1,3,4,3,FEW
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,38,13,afternoon,COMPLETED,2025-10-29 13:45:43.807315,2025-10-29 15:27:43.807315,120,102,0,4,82.67,3,4,5,4,WRITING,NOISY,,2,0,0,4,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,39,12,afternoon,COMPLETED,2025-10-30 12:55:43.807315,2025-10-30 14:10:43.807315,90,75,0,8,72.33,3,3,3,2,TEST,MUSIC,CLASSICAL,2,1,2,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,40,20,evening,COMPLETED,2025-10-31 20:35:43.807315,2025-10-31 21:16:43.807315,45,41,0,9,73.39,3,3,3,3,OTHER,MUSIC,LOFI,3,1,1,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,41,5,morning,COMPLETED,2025-11-01 05:20:43.807315,2025-11-01 05:48:43.807315,25,28,1,4,81.1,3,3,5,3,WRITING,QUIET,,3,3,3,4,4,4,FEW
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,42,6,morning,COMPLETED,2025-11-02 06:19:43.807315,2025-11-02 07:04:43.807315,45,45,1,3,74.33,3,2,5,2,TEST,MUSIC,OTHER,2,4,1,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,43,17,evening,COMPLETED,2025-11-02 17:47:43.807315,2025-11-02 18:07:43.807315,25,20,1,8,72.5,4,3,5,4,OTHER,QUIET,,2,6,1,4,4,3,FEW
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,44,15,afternoon,COMPLETED,2025-11-02 15:56:43.807315,2025-11-02 16:39:43.807315,45,43,1,4,72.28,4,2,4,2,WRITING,MUSIC,OTHER,6,2,0,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,45,7,morning,COMPLETED,2025-11-02 07:43:43.807315,2025-11-02 08:37:43.807315,45,54,3,0,75.83,3,3,5,2,OTHER,MUSIC,OTHER,2,3,5,4,4,4,FEW
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,46,16,afternoon,COMPLETED,2025-11-02 16:31:43.807315,2025-11-02 16:52:43.807315,25,21,1,0,68.3,2,3,3,5,TEST,MUSIC,AMBIENT,1,2,3,3,4,2,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,47,13,afternoon,COMPLETED,2025-11-03 13:56:43.807315,2025-11-03 15:51:43.807315,120,115,1,8,84.0,3,4,4,1,WRITING,MUSIC,CLASSICAL,2,2,0,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,49,8,morning,COMPLETED,2025-11-05 08:08:43.807315,2025-11-05 09:12:43.807315,60,64,1,3,81.67,1,3,5,4,READING,QUIET,,1,2,0,4,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,50,20,evening,COMPLETED,2025-11-05 20:55:43.807315,2025-11-05 21:37:43.807315,45,42,1,4,75.17,3,1,5,3,WRITING,MUSIC,AMBIENT,1,2,0,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,51,9,morning,COMPLETED,2025-11-05 09:49:43.807315,2025-11-05 10:46:43.807315,60,57,1,7,83.0,1,3,5,3,TEST,NOISY,,4,1,1,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,52,11,morning,COMPLETED,2025-11-06 11:14:43.807315,2025-11-06 12:34:43.807315,90,80,2,3,83.94,5,3,5,2,WRITING,QUIET,,1,1,0,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,53,10,morning,COMPLETED,2025-11-07 10:58:43.807315,2025-11-07 12:54:43.807315,90,116,2,7,64.06,3,3,4,2,TEST,QUIET,,2,4,1,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,54,12,afternoon,COMPLETED,2025-11-07 12:39:43.807315,2025-11-07 13:03:43.807315,25,24,0,3,89.7,4,4,4,3,READING,QUIET,,2,1,0,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,55,6,morning,COMPLETED,2025-11-07 06:21:43.807315,2025-11-07 07:18:43.807315,60,57,1,7,83.0,5,3,5,2,TEST,MUSIC,LOFI,4,1,1,4,4,4,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,56,5,morning,COMPLETED,2025-11-07 05:15:43.807315,2025-11-07 06:11:43.807315,60,56,2,9,67.5,2,2,5,3,READING,MUSIC,AMBIENT,1,5,1,3,4,3,NONE
dc5ee675-c294-48c4-8d3f-45a4f6fdc20c,Highly Motivated 3,58,12,afternoon,COMPLETED,2025-11-09 12:33:43.807315,2025-11-09 13:20:43.807315,45,47,1,0,81.61,3,3,5,4,WRITING,QUIET,,2,2,2,4,4,3,NONE
